culture,line,transfer,Tsample,colony,range.perc.spore,perc.spore,range.veg.ml,veg.ml,range.spore.ml,spore.ml,range.cell.ml,cell.ml,range.growth.rate,growth.rate,range.Max.OD,Max.OD,range.lag.time,lag.time,host,phage,seed.bank,flask
WSCt,L1,D14,T48H,C12,2.5664799648338317,94.88944185292797,11456719.02177827,18948254.010491587,39333931.65609324,326311922.62674797,50790650.677871525,345260176.6372395,1.7000000000000348e-4,0.04053,0.02300000000000002,0.65833,1.0999999999999979,26.6,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C13,2.1197117662906635,31.33390720768231,4504633.5461373925,199005560.35622558,11016944.644320428,91289932.34302291,15521578.19045782,290295492.6992485,0.0015650000000000039,0.041765,0.19166499999999997,0.814335,2.1499999999999986,25.75,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C14,0.45902468343385294,96.93081723375263,227819.60746002756,10459887.11800855,44771706.46495378,337005719.6953837,44543886.85749376,347465606.8133923,0.0012749999999999984,0.038245,0.0034999999999999476,0.6928300000000001,1,19,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C15,1.7724006275489117,46.487093201895064,9962982.16915983,178802249.92212707,2403475.505776942,155076575.45647076,7559506.663382888,333878825.37859786,5.350000000000008e-4,0.029485,0.012499999999999956,0.9671700000000001,5.399999999999999,17.1,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C2,0.2274517292775613,97.21317118846429,806014.3862866946,11229518.058735514,61418174.851926625,396798703.059459,62224189.2382133,408028221.1181945,0.002179999999999998,0.03085,0.021500000000000075,0.6761699999999999,8.45,9.95,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C3,1.1887376131155918,96.41619356748633,9259119.00695999,28920353.998383656,19720733.57246554,781522834.1805363,10461614.565505505,810443188.17892,4.4500000000000095e-4,0.037055,0.06433,0.664,3.349999999999998,16.85,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C4,2.051427910678683,95.47870192581411,14869097.472633962,24017483.33334859,95748924.52600735,457000002.21544117,110618021.99864137,481017485.54878974,4.950000000000024e-4,0.037505,0.0035000000000000586,0.6755,1.1000000000000014,14.2,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C5,0.1394100625137895,94.90057349055195,653287.2974215634,25756898.901921265,25986070.87805444,480065407.76378566,26639358.175476015,505822306.66570693,5.049999999999985e-4,0.030085,0.03583500000000006,0.689835,2.0500000000000007,26.15,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C6,0.36056868851962065,97.36795015449658,1430689.7236947771,11006914.269649649,4418504.35936439,407590301.36435604,2987814.635669589,418597215.6340057,7.200000000000019e-4,0.026889999999999997,0.04483499999999996,0.6888350000000001,3.5,18.8,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C7,0.6891874925496921,96.1394480040506,21099.15779566299,6868470.722909164,33350290.297605723,177003217.4182748,33371389.45540136,183871688.14118397,0.0023050000000000015,0.025435,0.0021700000000000053,0.6085,0.6999999999999993,18.1,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C8,3.1246019322728387,92.57764086773221,15088673.829049699,46978502.93142235,91852157.23038733,618268964.3889921,76763483.40133774,665247467.3204143,2.149999999999999e-4,0.027155,0.02949999999999997,0.67317,0.19999999999999996,1.3,WT,no_Phage,short,WSCt-L1
WSCt,L1,D14,T48H,C9,3.4631628361652673,31.91202555745771,21479403.91554779,345331761.23564696,15714909.815909833,161559697.29740697,5764494.099637926,506891458.533054,0.001460000000000003,0.05252,0.03183500000000006,0.9701649999999999,0.29999999999999716,29.1,WT,no_Phage,short,WSCt-L1
WSCt,L2,D14,T24H,C1,4.276115458949846,80.69022390663469,51043654.68877813,203910452.15989214,18978627.83394885,844984746.9207928,32065026.85482931,1048895199.0806849,0.0034500000000000017,0.04088,0.03949999999999998,0.7025,0.4499999999999993,22.35,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C10,3.9550577779761937,83.76193904216491,34854693.65644163,158164614.63976035,58874785.84163833,821722229.0837348,24020092.185196757,979886843.723495,0.0020900000000000016,0.04135,0.05967,0.823,1.8500000000000014,26.25,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C11,1.3294730846187548,93.55243346870003,8272703.6625434905,61866453.66254349,80906753.03026116,912642354.112596,72634049.36771774,974508807.7751395,6.250000000000006e-4,0.035795,0.07733500000000004,0.713665,1.0999999999999979,27.200000000000003,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C12,0.5346400914172449,92.84680497372457,453504.632756792,42449992.54306342,38681804.521184325,553848250.8617685,38228299.888427496,596298243.4048319,0.001230000000000002,0.03343,0.04532999999999998,0.736,2.1000000000000014,26,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C13,3.3251296868660205,88.73013802836967,20418858.700811565,71736666.53793332,27676953.349505544,566940254.8501877,7258094.648694038,638676921.3881209,3.100000000000047e-4,0.03172,0.0021649999999999725,0.721835,0.75,20.15,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C14,2.3809299915241695,89.38427361060393,40282782.67243424,150597319.3683821,24253018.71953082,1253553103.7294488,64535801.39196515,1404150423.0978308,2.549999999999983e-4,0.036195000000000005,0.031500000000000083,0.7811699999999999,1.0500000000000007,25.55,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C15,2.70475517390382,89.31014918954672,26955020.907610983,118578187.69856301,57415627.21554065,998388499.0583844,30460606.307929516,1116966686.7569475,1.7500000000000154e-4,0.031055,0.039165000000000005,0.681165,1.3000000000000007,16.9,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C2,2.42906995235532,81.74909085536004,3958529.5473572314,202356574.61930943,132105696.42897546,923446842.2623088,128147166.88161826,1125803416.8816183,2.3000000000000104e-4,0.0455,0.0868350000000001,0.7788349999999999,0.5,18,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C3,0.8613248619916192,84.59042297567075,18104293.373275846,188259063.528046,168252760.55217648,1043859136.1585522,186357053.92545247,1232118199.686598,0.001454999999999998,0.039245,0.007835000000000036,0.887165,0.9500000000000011,11.95,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C4,2.960280203863107,83.1770157851854,17835055.55054465,168095225.8438275,89875326.66565216,843781248.5472145,72040271.11510754,1011876474.391042,6.550000000000028e-4,0.034385,0.029830000000000023,0.7225,0.45000000000000284,17.15,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C5,4.114460123916217,87.07491064659281,34100078.061513096,116034021.55534515,58526245.89681542,789484100.3029459,24426167.835302472,905518121.8582909,0.0017400000000000054,0.045579999999999996,0.00183499999999992,0.6768350000000001,4.850000000000001,28.35,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C6,6.38699024966418,81.88191660943558,43661175.9167085,151480105.95786077,105039523.17612123,706228358.4621308,61378347.25941265,857708464.4199916,0.0025099999999999983,0.03231,0.040670000000000095,0.7,7.399999999999999,13.5,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C7,0.5297418768313946,90.88540128161569,405148.6653367579,131176905.64399028,79874811.70866752,1312637503.5622685,79469663.04333067,1443814409.2062588,2.699999999999994e-4,0.03391,0.03766500000000006,0.681665,0.05000000000000071,18.65,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C8,0.048652248263721276,81.20177010535576,7049376.093160987,46350239.044747934,31089238.900548995,200315507.73190773,38138614.99370998,246665746.77665567,4.6500000000000014e-4,0.034355,0.028834999999999944,0.7838350000000001,5.300000000000001,23.8,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T24H,C9,2.9255133583865955,83.90138701772597,21871811.404845357,121530569.93588209,23241877.972786427,633631700.1877596,1370066.5679410696,755162270.1236417,8.49999999999948e-5,0.033155000000000004,0.01200000000000001,0.79833,0.09999999999999787,20.6,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C1,0.32242480761588865,80.09581785874315,1830894.6662524343,51718849.84832526,3159863.4043337703,208039415.22506207,4990758.0705862045,259758265.07338732,0.0034500000000000017,0.04088,0.03949999999999998,0.7025,0.4499999999999993,22.35,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C10,2.9081933608931507,68.54165508285564,2440000,30786666.666666668,14508333.333333343,68645000,16948333.33333333,99431666.66666669,0.0020900000000000016,0.04135,0.05967,0.823,1.8500000000000014,26.25,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C11,4.763696275729373,79.78014224839524,10820806.022162184,30817472.68882885,7822236.187791213,117202236.18779123,18643042.209953398,148019708.87662008,6.250000000000006e-4,0.035795,0.07733500000000004,0.713665,1.0999999999999979,27.200000000000003,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C12,6.372861978889077,65.42571016312293,820000,13850000,6008333.333333336,27165000,5188333.333333336,41015000,0.001230000000000002,0.03343,0.04532999999999998,0.736,2.1000000000000014,26,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C13,6.728376261338113,76.31745484268961,2234696.016771488,42465303.98322851,47386540.88050315,149673207.5471698,45151844.86373165,192138511.53039834,3.100000000000047e-4,0.03172,0.0021649999999999725,0.721835,0.75,20.15,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C14,10.80890305694055,62.42807453615545,5261666.666666664,42048333.333333336,25095000,75571666.66666667,19833333.333333343,117620000,2.549999999999983e-4,0.036195000000000005,0.031500000000000083,0.7811699999999999,1.0500000000000007,25.55,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C15,2.065672475387231,78.94662759437853,1871459.8794497252,42831528.178568825,27259066.04615885,163469241.06265154,29130525.925608575,206300769.24122036,1.7500000000000154e-4,0.031055,0.039165000000000005,0.681165,1.3000000000000007,16.9,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C2,4.7673137305733775,83.78255155423602,8088148.91737771,31626426.323291093,16247002.2030617,165786775.8899389,8158853.28568396,197413202.21323,2.3000000000000104e-4,0.0455,0.0868350000000001,0.7788349999999999,0.5,18,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C3,0.48590993062393295,87.17978222787981,3206213.748003546,31703261.76994581,31225081.964216948,216892879.83507377,34431295.71222049,248596141.60501957,0.001454999999999998,0.039245,0.007835000000000036,0.887165,0.9500000000000011,11.95,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C4,0.11681498231813237,66.81412560405607,4795000,37468333.333333336,9256666.666666672,75386666.66666667,14051666.666666672,112855000.00000001,6.550000000000028e-4,0.034385,0.029830000000000023,0.7225,0.45000000000000284,17.15,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C5,2.5938713687888963,84.62803768008558,9364329.338928178,59035603.782623395,13364278.097770393,325686632.2191548,3999948.75884223,384722236.0017781,0.0017400000000000054,0.045579999999999996,0.00183499999999992,0.6768350000000001,4.850000000000001,28.35,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C6,0.22070377580033096,82.44219197301942,9766712.794367567,34880046.127700895,48365668.7582871,164509002.09162045,58132381.552654654,199389048.21932134,0.0025099999999999983,0.03231,0.040670000000000095,0.7,7.399999999999999,13.5,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C7,1.7015652887799604,88.21399775637923,3643345.6977552697,48085653.39006296,32228820.877480626,364030794.5071348,28585475.17972541,412116447.8971977,2.699999999999994e-4,0.03391,0.03766500000000006,0.681665,0.05000000000000071,18.65,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C8,0.3771364449465864,74.1219765619986,2515000,28861666.666666668,5580000,82550000,8095000,111411666.66666667,4.6500000000000014e-4,0.034355,0.028834999999999944,0.7838350000000001,5.300000000000001,23.8,WT,no_Phage,short,WSCt-L2
WSCt,L2,D14,T48H,C9,0.43059732056085664,38.585440432615975,2486692.696053654,109354606.32355419,2811030.088806659,68742278.73472275,5297722.784860313,178096885.05827695,8.49999999999948e-5,0.033155000000000004,0.01200000000000001,0.79833,0.09999999999999787,20.6,WT,no_Phage,short,WSCt-L2
WSCt,L3,D14,T24H,C1,0.7815398962254534,76.64219919576212,21181827.259201974,147524939.65809128,48447704.738122046,481732746.38969755,69629531.99732399,629257686.0477889,4.950000000000024e-4,0.037695,0.03483499999999995,0.8541650000000001,0.05000000000000071,31.55,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C10,11.761013838413866,42.70250556520069,22690673.467027634,252297021.36480173,75705583.38129383,198913130.55110514,53014909.91426617,451210151.9159069,0.0011800000000000005,0.04331,0.0734999999999999,0.6968300000000001,6.65,14.85,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C11,1.8772792199914647,90.29761592875005,7017756.287070207,35790893.44891169,6025100.247161567,332904657.70252997,992656.0399085879,368695551.1514417,3.499999999999996e-4,0.03031,0.030335,0.725335,1.5,11.8,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C12,5.310770863744082,80.85588488482594,55480448.03831732,275043403.2932601,173298013.8177936,1194339863.3934445,117817565.77947617,1469383266.6867046,1.9500000000000073e-4,0.051925,0.06416499999999992,0.7351650000000001,0.34999999999999964,15.35,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C13,1.2545185070727882,82.24226294619149,33120088.296631873,177929635.46027422,225467693.96401834,842322361.2846005,258587782.26065028,1020251996.7448746,0.0011950000000000016,0.039945,0.020000000000000018,0.69333,5.050000000000001,10.75,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C14,6.166606881484242,64.27305057169781,14215922.208886713,94557168.49968788,20288765.269381702,171157251.62173903,6072843.060494989,265714420.1214269,5.300000000000027e-4,0.03567,0.11266500000000002,0.677335,3.1999999999999993,13,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C15,1.9754395826966942,94.42334493114421,13511527.082915962,40052187.81989182,27379196.30433917,683071883.7464867,13867669.22142315,723124071.5663786,4.050000000000026e-4,0.032135,0.03766999999999998,0.728,0.9500000000000002,2.8499999999999996,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C2,6.128905281628846,84.81528416523841,22173448.925798208,119746825.39910534,227973706.36955523,751919984.4092753,205800257.44375706,871666809.8083806,6.75000000000002e-4,0.039615,0.10066999999999993,0.796,0.9000000000000021,24.799999999999997,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C3,2.7812672082029835,31.52617187322064,162417810.74882948,530091894.6633651,106667548.21269262,254990364.55277896,269085358.9615221,785082259.2161441,0.002340000000000002,0.04346,0.02116499999999999,0.773165,0.75,21.55,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C4,25.790400346585898,57.44355894602346,104316948.12999174,159631099.62734932,76181297.56781352,198422343.06636143,28135650.562178195,358053442.69371074,5.649999999999961e-4,0.050555,0.03149999999999997,0.5801700000000001,1.1499999999999986,36.35,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C5,0.10088536587912245,96.8976921721157,954320.1598460991,5921630.307240583,36053693.26580891,186160080.36008722,37008013.42565501,192081710.6673278,9.100000000000011e-4,0.03733,0.03183499999999995,0.612835,2.5500000000000007,23.05,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C6,3.1201315405998855,88.14746807177576,29535220.427341104,154680881.26757416,130919769.91824293,1177053244.494514,101384549.49090171,1331734125.7620883,2.149999999999999e-4,0.038625,0.09083000000000008,0.7645,1.3499999999999996,15.85,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C7,0.25364109763509646,87.83175090407137,4147115.110819727,167125838.51507506,58590645.71455073,1207640291.1046214,62737760.82537031,1374766129.6196966,0.001015000000000002,0.037835,0.08999999999999997,0.79533,0.14999999999999858,20.25,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C8,4.754986532937551,77.29612948153411,63179560.84160501,370006129.10728765,129112348.10814881,1273507578.091113,65932787.266543865,1643513707.1984007,4.8000000000000126e-4,0.038849999999999996,0.052000000000000046,0.81067,0.5499999999999972,16.35,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T24H,C9,8.664440350383472,64.80267713085962,139614363.66836828,487554867.10086256,80353819.75004399,883061512.0577364,59260543.91832423,1370616379.158599,0.001125000000000001,0.052285,0.00932999999999995,0.661,2.25,25.65,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C1,2.5323258268276447,90.30431949503219,10144575.185097069,42623542.11916085,21079326.755042672,399846128.1461508,10934751.569945574,442469670.2653117,4.950000000000024e-4,0.037695,0.03483499999999995,0.8541650000000001,0.05000000000000071,31.55,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C10,7.3204561951115465,34.88749498184263,23260849.839372754,336521983.66631496,45929533.02729723,182858178.32202315,22668683.187924504,519380161.9883381,0.0011800000000000005,0.04331,0.0734999999999999,0.6968300000000001,6.65,14.85,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C11,10.007924057855753,30.073341499892464,84410719.83733857,342542362.2415539,32748107.758823007,139923143.4691845,51662612.07851553,482465505.7107384,3.499999999999996e-4,0.03031,0.030335,0.725335,1.5,11.8,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C12,1.085590495462185,93.57203512395321,5924853.305288106,41456422.13568883,23164290.252794147,606393598.2582216,17239436.94750607,647850020.3939104,1.9500000000000073e-4,0.051925,0.06416499999999992,0.7351650000000001,0.34999999999999964,15.35,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C13,0.17797241309459366,93.0597680239608,37853.247100412846,42433290.50945783,15181143.425974727,569365298.7250302,15143290.178874254,611798589.234488,0.0011950000000000016,0.039945,0.020000000000000018,0.69333,5.050000000000001,10.75,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C14,0.9840016898602286,12.53123223381385,10611241.982059538,271689642.97369266,1973006.7623258606,38826497.42112626,8638235.219733715,310516140.3948189,5.300000000000027e-4,0.03567,0.11266500000000002,0.677335,3.1999999999999993,13,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C15,2.291821183151143,92.32840394007772,7318159.730170555,57256456.727291085,147389569.98371232,730932108.337966,140071410.2535417,788188565.0652571,4.050000000000026e-4,0.032135,0.03766999999999998,0.728,0.9500000000000002,2.8499999999999996,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C2,1.0933395801987729,94.71636563311444,16373205.969014354,46928761.524569914,115360013.1987108,814002689.9663876,131733219.1677252,860931451.4909575,6.75000000000002e-4,0.039615,0.10066999999999993,0.796,0.9000000000000021,24.799999999999997,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C3,1.6387796452021774,42.97538666177748,3419462.6083595455,145455233.25538743,9918379.172954172,110002545.40125507,13337841.781313717,255457778.6566425,0.002340000000000002,0.04346,0.02116499999999999,0.773165,0.75,21.55,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C4,1.4636145069197717,17.293051526030084,16002193.04596889,369545570.4111956,4557526.636079013,77065108.13721624,11444666.409889877,446610678.5484118,5.649999999999961e-4,0.050555,0.03149999999999997,0.5801700000000001,1.1499999999999986,36.35,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C5,32.35924141733322,56.12453293455164,122674852.40670332,161160256.43998495,103608225.51498467,192090547.577668,19066626.891718626,353250804.017653,9.100000000000011e-4,0.03733,0.03183499999999995,0.612835,2.5500000000000007,23.05,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C6,12.821532145423816,73.86634011069013,21744201.721585363,79124598.45437416,107795732.50661099,265862377.1783365,86051530.78502566,344986975.63271064,2.149999999999999e-4,0.038625,0.09083000000000008,0.7645,1.3499999999999996,15.85,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C7,1.805730501350979,93.6295067975862,6028149.3912855685,51437844.80098098,152000605.43939507,797377343.9385543,145972456.0481094,848815188.7395353,0.001015000000000002,0.037835,0.08999999999999997,0.79533,0.14999999999999858,20.25,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C8,0.14138770486832186,93.66611483482201,5228201.294088341,53385037.75521435,58532504.99093449,788039877.6450899,63760706.285022736,841424915.4003043,4.8000000000000126e-4,0.038849999999999996,0.052000000000000046,0.81067,0.5499999999999972,16.35,WT,no_Phage,short,WSCt-L3
WSCt,L3,D14,T48H,C9,0.8920792544630416,85.7762084989588,7901402.202692881,65774926.81645356,18751700.58681196,394982388.6205899,26653102.789504826,460757315.4370435,0.001125000000000001,0.052285,0.00932999999999995,0.661,2.25,25.65,WT,no_Phage,short,WSCt-L3
WSO,L1,D14,T24H,C1,1.4869622997270167,8.98915949332588,238166.6666666665,2732833.3333333335,72666.66666666669,275000,310833.333333333,3007833.3333333335,8.700000000000027e-4,0.035019999999999996,0.015834999999999988,0.435165,2.25,26.95,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C10,0.35377159485231147,13.946048757715285,1242052.6646463154,2933052.6646463154,215325.8186118708,481325.8186118708,1457378.4832581864,3414378.4832581864,0.0021650000000000003,0.056475,0.3216650000000001,0.9623349999999999,2.1999999999999993,26.7,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C11,2.535666347507018,5.944857091114143,727666.666666667,3871666.666666667,64500,226833.33333333337,663166.666666667,4098500,0.004514999999999998,0.058275,0.04133500000000001,0.879665,9.799999999999997,39.6,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C12,3.5881484185237937,9.812079616396979,577074.2624070146,3944074.2624070146,110465.86049520248,410534.1395047975,466608.4019118119,4354608.401911812,5.350000000000008e-4,0.034485,0.03749999999999998,0.5435,0.15000000000000036,13.25,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C13,3.4529646318744094,4.608437666895003,6484568.139182299,181218513.0933107,6563444.949845381,8757655.967585811,78876.81066310406,189976169.06089655,3.4e-4,0.04343,0.053834999999999966,0.575835,4,18.8,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C14,0,6.220680683247207,0,10662750.856583456,0,707293.1962799804,0,11370044.052863436,0.006085,0.047395,0.01583000000000001,1.3735,1.6499999999999995,7.55,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C15,8.657566851276998,12.507811828953292,1554249.9542385293,4457898.030300399,269407.14800346555,510158.11432041746,1284842.8062350648,4968056.144620816,0.0031250000000000028,0.037395,0.0685,0.6145,0.6000000000000014,23.799999999999997,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C2,5.585466788489564,9.904278139898059,1118705.7779730242,5039031.507857816,220302.5226774229,498246.4987448692,898403.2552956017,5537278.006602685,0.003684999999999994,0.041855,0.21317000000000008,1.0565,0.34999999999999964,8.85,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C3,0.7340474426403079,3.4571531472563413,154000,5907000,41000,210666.6666666667,113000,6117666.666666667,0.0025300000000000045,0.042359999999999995,0.14683500000000005,0.7488349999999999,0.75,24.55,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C4,0,3.651024508065484,0,18318683.795357224,0,694162.7225602885,0,19012846.517917514,0.0033050000000000024,0.067915,0.091835,0.972835,0.6999999999999993,16,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C7,0,16.775095992783992,0,3070759.46427189,0,618951.7689866069,0,3689711.233258497,0.0014249999999999957,0.039915000000000006,0.20366499999999998,0.882665,4.35,12.049999999999999,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C8,5.569420307164151,17.646255379014782,602500,2617833.3333333335,83500,525833.3333333334,519000,3143666.666666667,0.0011849999999999986,0.043465000000000004,0.03117000000000003,0.5705,0.09999999999999787,21.1,WT,SPO1,short,WSO-L1
WSO,L1,D14,T24H,C9,0.8417912686008142,7.011392496804385,58666.66666666698,4803000,42333.33333333337,362000,16333.333333333954,5165000,6.250000000000006e-4,0.051595,0.07816999999999996,0.6105,0.7000000000000028,33.099999999999994,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C1,4.362542248693487,88.45644399929972,2938.355061966693,1487728.3116047,5655407.774022212,13536407.774022212,5652469.418960247,15024136.085626911,8.700000000000027e-4,0.035019999999999996,0.015834999999999988,0.435165,2.25,26.95,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C10,2.1737411051507394,88.78353968360997,21666.666666666628,789333.3333333334,1238000,6483666.666666667,1216333.333333334,7273000,0.0021650000000000003,0.056475,0.3216650000000001,0.9623349999999999,2.1999999999999993,26.7,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C11,12.696803378689026,67.51318950731957,47833.33333333337,699833.3333333334,1119666.6666666667,1910666.6666666667,1167500,2610500,0.004514999999999998,0.058275,0.04133500000000001,0.879665,9.799999999999997,39.6,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C12,4.873617278906863,93.45004868326542,122410.10443127295,530256.5622353938,9430575.500987863,14491242.167654531,9308165.39655659,15021498.729889926,5.350000000000008e-4,0.034485,0.03749999999999998,0.5435,0.15000000000000036,13.25,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C13,2.66100883078677,73.69168266514292,2921694.4615192786,52603067.01053888,12134551.13985619,148277213.56602615,9212856.678336918,200880280.57656503,3.4e-4,0.04343,0.053834999999999966,0.575835,4,18.8,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C14,1.889651447303848,88.48348825276264,463308.8892734563,1081642.2226067896,2087283.3491967358,7891950.015863402,2550592.238470191,8973592.238470193,0.006085,0.047395,0.01583000000000001,1.3735,1.6499999999999995,7.55,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C15,0.8162083856638702,97.10617122003922,91203.7372899343,521646.9761065993,2190887.314645216,18096757.27538447,2099683.5773552805,18618404.25149107,0.0031250000000000028,0.037395,0.0685,0.6145,0.6000000000000014,23.799999999999997,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C2,4.591749080116486,92.72438005796496,445509.9500266239,1126187.7189161591,6504476.67993876,18176637.420853913,6058966.729912136,19302825.139770072,0.003684999999999994,0.041855,0.21317000000000008,1.0565,0.34999999999999964,8.85,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C3,5.906950830381028,56.66380584002928,272666.66666666674,1419000,86333.33333333349,1830000,186333.3333333335,3249000,0.0025300000000000045,0.042359999999999995,0.14683500000000005,0.7488349999999999,0.75,24.55,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C4,0.7021243543355666,97.54579022337919,244877.87754395907,742974.3242444667,1189460.6004826948,29120139.534492843,1434338.4780266508,29863113.858737312,0.0033050000000000024,0.067915,0.091835,0.972835,0.6999999999999993,16,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C5,2.084333553847813,72.78728636691899,54833.333333333256,891166.6666666667,400166.666666667,2418500,455000,3309666.666666667,0.0016299999999999995,0.04915,0.03600000000000003,0.651,1.25,17.65,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C6,7.504591141226925,89.99791934479121,281373.72281896777,789626.2771810322,7397808.924984716,12444475.591651384,7116435.202165749,13234101.868832417,4.8500000000000626e-4,0.061524999999999996,0.07850000000000001,0.85417,1.0500000000000007,25.25,WT,SPO1,short,WSO-L1
WSO,L1,D14,T48H,C7,0.009962458005830399,98.48638076944022,70160.83890745603,745654.2801235894,4241085.913641974,48488971.16557284,4311246.752549425,49234625.44569643,0.0014249999999999957,0.039915000000000006,0.20366499999999998,0.882665,4.35,12.049999999999999,WT,SPO1,short,WSO-L1
